 reviewerID,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,No_Of_Reviews,P_Filtered
ou-GCE6217-gUNw4fv3nJQ,1,2,0,1,0,0,0,0,0,2,100
oUntmcRoFFrv32uRARrAcA,0,3,0,0,0,0,0,0,0,3,100
Ov6F0swEstf59U3bn1r9HA,2,2,0,0,0,0,0,0,0,2,0
OVAG1e-ltsZfgqHolh3dFw,0,2,0,1,1,0,0,0,0,2,0
oveGduIKp35xc9XM69tKQA,0,11,0,4,0,0,1,0,0,11,100
ovEkxks2iraSuCGiPNcJ2w,0,1,0,0,0,0,0,0,0,1,100
ovLu0URg__CjHztwmWYCGg,0,8,0,0,0,1,0,0,0,8,100
ovsC1NQpAxOKNRA83e4Qtg,0,1,0,0,0,0,0,0,0,1,100
oVyncSmZpOa2wVZiDNE2cw,0,2,0,0,0,0,0,0,0,2,100
owCe1K89i1seEMf5ynxtZA,84,326,15,421,215,297,94,1,20,326,11.4706
OwHuWFbFEqKA0EPssYXwqw,0,8,1,2,2,0,0,0,0,8,12.5
owlElMsSgqBtQtgCUK96uw,0,2,0,0,0,0,0,0,0,2,100
owqx38ilNEvJ0BgsTWIsgw,0,4,0,0,0,0,0,0,0,4,100
owRd2wRb7_C5x19zeSpOjw,16,39,3,22,5,0,3,1,0,39,17.0213
owTR0pXjqfYpoxwJH7kyjQ,3,4,0,0,0,0,0,2,0,4,0
OX8WV4f_kpJ6rhRNblEj5w,0,43,4,35,9,4,1,0,2,43,16.2791
oXLnh-QYP9RvWpoH8N2Sqw,0,1,0,0,0,0,0,0,0,1,100
oXOLtyjHZ6VoVMJnIXpugg,6,4,1,3,0,0,1,2,0,4,100
oxy2XYYSNur6nrDQv2vKNQ,1,2,0,0,0,0,0,0,0,2,100
OxYx4Aen9EHpsR5FnlCVgg,7,24,5,51,20,22,3,0,1,24,16.6667
oyr585_PPUauuqn-Mon8DA,0,2,1,0,0,0,0,0,0,2,100
oYSFhJCHvfq42QtltDVzew,197,208,52,643,418,491,532,0,26,208,12.4402
oYTQEbAod4LBvN176f0heA,0,4,0,0,0,0,0,0,0,4,100
Oz8Ea2NVsD7eYLWa4Ua8Hg,0,1,0,1,0,0,0,0,0,1,0
ozaZM5QhRnYjN20LVVTFhA,0,14,0,4,1,1,0,0,0,14,100
ozhhAWBjFPPcaUTVd2gH4w,0,2,0,3,0,0,0,0,0,2,100
oZkYWiAWaGa4xbEIpc7MiQ,2,7,0,0,0,0,0,0,1,7,100
oZTr0_SgpXq8RUIrvv8jlg,0,1,0,3,0,0,0,0,0,1,100
ozUHEpWDfRn7IKqluK503A,5,58,0,15,5,0,2,10,0,58,12.1212
OZv3SEEbf-VsvDsjv3ABOg,2,4,0,1,0,0,0,0,1,4,0
ozYyamzciTErQRD2BAZe3w,2,3,0,1,1,1,0,0,0,3,100
p_Crl9_NQkUShcnu5x64jg,11,16,1,1,0,0,1,6,0,16,100
p_GqzDDUa9i5aTK2ing00w,1,1,0,1,0,0,0,0,0,1,100
p_rQ6XkIjGsLo6-T0BLLkQ,20,60,0,4,1,15,3,2,0,60,100
p0_esat8H_CfMHAvzcb8Bw,6,22,0,3,4,3,2,0,1,22,100
p1aT_pxqZPbR3b-dp2HsAg,1,15,0,2,0,0,0,0,0,15,100
p1ClODnBzs-3HHOsTra3uw,0,7,0,6,1,0,0,0,0,7,100
p1nAiN3-jjPAqHwjwyk8Jg,0,1,0,0,0,0,0,0,0,1,100
p2b_XhigQHHosDYStWPphg,0,7,0,4,3,2,0,0,1,7,100
p2J-_dt4S7aFIgOaFlYrIA,63,77,14,99,15,16,7,1,0,77,3.8961
p3oB4YYtNk1oZcm_nia5vw,8,11,2,5,2,2,1,0,0,11,18.1818
p3qxMTjay76VGrfF_d1YEg,0,1,0,3,0,0,0,0,0,1,100
p482sKMMmhthqIR3GxpLwg,1,27,0,5,1,1,1,0,0,27,100
p4R7UlVUfA7l4lbcqAj4eQ,0,7,1,10,4,2,1,0,0,7,100
p-5K91AQBLkpFVlAfwAh7g,0,3,0,0,0,0,0,0,0,3,100
p5NkS1jbTBxk4cwT6VQotw,2,3,0,0,0,0,0,0,0,3,100
p5RFGTVnfMnEIlKtFSDMwA,0,3,0,2,0,0,0,0,0,3,100
p5xtrcF2olD4EKKT66Y48A,0,1,0,0,0,0,0,0,0,1,100
p60BCY2_VGlSUeDHk705Dw,0,1,0,0,0,0,0,0,0,1,0
p6fQJ72wJtg6CgTkaqoVOQ,23,23,1,11,3,3,1,0,0,23,13.0435
p6iNH94VNKDF-f_8DqjB-Q,0,1,0,0,0,0,0,0,0,1,100
p78y_Tk__vSRAv8PhipQRg,0,6,0,1,0,0,0,0,0,6,100
p7d0hSsXWxbL4QwaD3F2KA,0,3,0,1,1,0,0,0,0,3,100
P7MpUpdnNAhoaXHVM6mXDw,0,2,0,0,0,0,0,0,0,2,0
p8Fygzdm1uONUTu4q-SfJA,0,7,0,0,0,0,0,0,0,7,100
p8KgMQWeAeS9kkCRTOOwzw,1,9,0,0,0,0,0,0,0,9,100
p8v0TjOnnvwYnthgtFz2eQ,0,2,0,0,0,0,0,0,0,2,100
P90tsjXtgIIcmhslu8CWsg,3,166,16,83,16,16,4,111,1,166,19.4118
p9GsapAOFZN6gudxQEhUBw,4,42,2,82,12,29,5,0,4,42,9.30233
p9j_8vSbBHpK_pjtHcSsTg,0,1,0,1,0,0,0,0,0,1,100
p9Mg-z87o1_TJH42QbWdoA,0,2,0,0,0,0,0,0,0,2,100
p9vJvOidqQOsUYsGFVxgTw,0,2,0,0,0,0,0,0,0,2,100
p9Zr0XWML0EZgMSONtvAIQ,0,1,0,0,0,0,0,0,0,1,100
pa6gqIEc7-qEYIVQJo90xA,0,3,0,2,2,1,0,0,0,3,100
paHGa79ozlJS4vAp7dD0pw,1,9,0,3,1,0,0,0,0,9,100
PaJ0ACUACKN7yH47zqHDuA,18,10,0,11,5,5,0,0,2,10,10
PaUJ_25DBl2OI-VcXgMuCw,0,2,0,3,0,0,0,0,1,2,0
pBC0Y6I8YDlA_71sesANsw,1,6,0,4,0,0,0,0,0,6,7.14286
PcHw9gSWobs_WBF4LFfZrw,4,15,3,7,1,6,1,31,0,15,18.75
pcJ9Bm0czc0iW2Xu1hlb-Q,36,21,0,30,4,6,4,0,3,21,19.0476
pcsJjOzdNfV1KImAGhsf7A,0,6,0,5,1,2,0,3,0,6,100
pDFhudNhdSN-bg7jQv0TlQ,26,60,5,52,20,7,12,0,1,60,6.34921
pdLriFaOvi8hCfQy7uLw2g,12,55,0,21,6,10,2,5,1,55,92.7273
PdMYjOw1yvdV4AS2MQjzpw,15,18,2,9,2,1,2,5,1,18,14.2857
pDR5Q_tCynWcMe4mEtireA,0,1,0,0,0,0,0,0,0,1,100
pdxtn4TydgsoWg4VJ8WItA,0,2,0,0,0,0,0,0,0,2,100
pehHFcBvNfc-RyXwb3pMzg,0,1,0,2,0,0,0,0,0,1,100
PeNVdboZUzz_BofyBlE1bw,0,4,1,3,2,1,1,0,0,4,0
pFP81h5Q54fE_jDZ6JAV7Q,25,131,15,206,57,29,46,14,2,131,2.25564
pFr6y8yzvJALXH2FvAPyag,0,1,0,0,0,0,0,0,0,1,100
pGoMZAmEYZ-k6ATq-Tf5EQ,0,3,0,3,0,0,0,0,0,3,100
pGryzfy3Cv5JJtREIQrXUA,0,2,0,2,1,0,0,0,0,2,100
pGvabMegDFPEyGpuWh5d4g,0,4,0,1,1,0,0,0,0,4,100
PgzKRwltpQM-pUD37TwEzw,0,3,2,2,0,0,0,0,0,3,0
phCnGAOMqmKxJ4x77eJIZg,0,3,2,4,0,1,0,0,0,3,100
PHGjTuBsickvXb7C6rduZA,4,21,1,5,1,1,1,66,0,21,14.2857
pht2pltUIEPrsN8erWoZJg,27,47,4,51,8,6,5,0,1,47,16.3265
pHU7ST2GwJK-2vtd38TrnA,0,1,0,1,0,0,0,0,0,1,100
phxSiy87rgWi76GNDcjHng,0,4,1,0,0,1,0,0,0,4,100
pHZvh4-uF7IoREExewnV6w,37,21,1,33,12,17,3,0,1,21,9.52381
pIaI9b3xeIt-ibXgkO10DQ,0,13,0,3,1,0,0,0,0,13,100
pIAOoQ6kWPcYHkROTIn0Dw,10,2,0,0,1,0,2,0,0,2,100
pinY52k5osI44pz7oNMGyw,0,7,0,1,0,0,0,0,0,7,100
pJ0KOXM1CxTNbh815Gcrzg,0,4,0,0,0,0,0,0,0,4,100
pJqy6iqFRqVD24CjBc7JKg,74,51,16,115,37,69,9,21,4,51,1.96078
pJuz9M55moeNCJCysVytOg,3,6,0,4,1,0,0,0,1,6,100
pkB-0dBj8IMF2r1unTW_A,0,6,0,3,0,0,0,0,0,6,0
pkE0cHcRBv44rLj7q7ClxA,0,2,0,0,0,1,0,0,0,2,100
pKFNdKdd7hUrtukp9XZxxw,2,2,0,4,2,1,0,0,0,2,100
pKfp7UMFz3483_O07uGK5A,0,1,0,2,2,0,0,0,0,1,100
pKlsqWDPoptHUT-FsEmeJA,0,4,0,1,0,0,0,0,0,4,100
pkQfr8qq-Wlm57XtvqhBLg,0,8,0,4,1,0,0,0,0,8,100
plcZT9PIrTCN3wDiP8UP0A,1,3,0,1,0,0,0,0,0,3,100
plfIfUKAuaz_Y63D7BerOw,0,1,0,0,0,0,0,0,0,1,100
p-L-m9SVCcZ5XSRetehMDg,8,24,1,24,16,13,2,3,1,24,16.6667
plnQkgSG0nzlIKTCPPvknw,17,61,3,39,9,16,21,2,1,61,3.27869
plUuZuHfHQ2Xsra0vDHbFg,0,3,0,0,0,0,0,0,0,3,100
plvJJtvZGCUAG-B4pzJzEQ,0,1,0,0,0,0,0,0,0,1,100
pMCHzXaQhLp5jgSYeVuOVA,0,1,0,2,1,0,0,0,0,1,100
pmeHxnsaIhxvr4Fg1pVW5w,0,12,2,6,5,1,3,0,0,12,100
pmjpWyQDK6_fBsF74yrkEA,1,40,0,8,3,3,1,2,1,40,100
pMrtzy0LsESeR_E7Uo4YRA,1,4,0,1,1,1,0,0,0,4,100
pMrWqDagBdREInESp2UsYQ,0,6,0,3,2,0,0,0,0,6,100
PMs4ZQ9nGn99Ixuyq7a3Sw,2,27,1,8,4,0,1,0,0,27,16.129
PmY5bSWtrqIQfbmBU87t1w,25,62,2,49,22,14,10,8,0,62,0
pnG9uMbBRqe9rjJFD_MZCg,1,1,0,0,0,0,0,0,0,1,100
PnLRit4PF0N59jm4p4YWQw,21,34,6,79,78,111,9,0,2,34,17.1429
pNTmKAvneUizlG1M54dMcw,0,1,0,0,0,0,0,0,0,1,100
pOBG69ylKFW0cMK7w7yTmQ,0,3,0,0,0,0,0,0,0,3,100
pOHEIX5EWqpc1OFTK97pSA,0,1,0,0,0,1,0,0,0,1,100
pOhrDRCXOaFl-EBCdr63Lw,5,11,1,22,4,4,3,0,0,11,18.1818
POrOUFv3zsshIynVA61DjQ,0,14,1,24,6,1,1,0,0,14,6.25
pP3kk0jkCvHp2cTPOoNDIQ,15,9,1,6,1,1,0,0,0,9,10
ppdI3Rbxcf6tskucQR_VHw,0,1,0,0,0,0,1,0,0,1,100
PpIcuteu8if8EX6fukDPNQ,0,11,3,21,8,6,0,0,0,11,18.1818
pPm-m2VSlKww_2aqFl5Hug,0,3,0,3,0,1,0,0,0,3,100
ppnCq6lYLAAR2NccB3ltcw,0,5,0,4,0,0,1,11,0,5,100
pppw_YXmwaeFQHrmVohtDQ,0,7,0,0,0,0,0,0,0,7,100
ppYkXtW4FklEG8Ia4SUzDQ,0,1,0,0,0,0,0,0,0,1,100
pQfVFAXkkApOsxKNzXPC1Q,0,4,0,0,0,0,0,0,0,4,100
pQh_Kyb0SIZD9aZ0MiuV2g,0,3,0,0,0,0,0,0,0,3,100
pQQDsq0d1Hhs7Cgh8Mj0Lg,0,1,0,0,0,0,0,0,0,1,100
pr_uiBKzyuuk6iuLNJP-Mg,0,22,2,12,3,11,0,0,0,22,90.9091
pr1WO-3iITPkwDtRS7ThUw,15,8,1,1,2,0,0,0,0,8,100
prodp8NJjBco5ekTVZ9SqQ,2,20,2,22,15,7,10,0,0,20,9.52381
PRVMuiQigBusca0rcnXGQw,0,2,0,0,0,0,0,0,0,2,0
pRzswD4ERMoGFgRCXVe5Fw,0,1,0,0,0,0,0,0,0,1,100
Ps4K7Sg0235oJBx54JZPHw,3,1,0,0,0,0,1,21,0,1,0
PS6Edvwma9okvTywAA2NQA,0,3,1,0,0,1,0,0,0,3,0
pSegv9sXzKSPNUx6B-JbYw,0,1,0,0,0,0,0,0,0,1,100
pshlVzebV3lrGETyJXgcDA,0,15,1,4,1,5,0,0,0,15,100
pSRZY7sAOZoTWeAHr7AADA,0,1,0,0,0,0,0,0,0,1,100
ps-Ug5eSG4LuNU0aLlcVWg,1,1,0,1,1,0,0,0,0,1,100
pT_j5eXDLffhYbOWtkY04A,0,1,0,0,0,0,0,0,0,1,100
pt1UuAU5NySsI721JjNFPA,1,1,0,1,1,0,0,0,0,1,0
pt3fM5cPvgEmeeUAjsRuew,0,7,0,1,0,0,0,0,0,7,100
pThGGhyHnM7aj-q006GEew,32,1,0,0,0,0,0,2,0,1,0
ptLc4l0wjx_q5OrOjSAhog,99,152,88,303,165,243,24,0,5,152,17.1053
PtrnTT65rRyProvXao6U3Q,7,55,25,53,19,6,2,0,2,55,12.7273
pTVATe2S_huSMi3BsM5AyQ,0,2,0,0,0,0,0,0,0,2,100
puBq3_sLvEr4Z9vaNHEdkQ,0,9,0,0,0,0,0,0,0,9,100
PuGSOSQtmHexAJcmV9nSdw,5,1,0,2,0,0,0,0,0,1,0
PUH3OgKinGYUjaJ3vS_BCg,4,2,0,4,0,3,0,0,0,2,0
p-UxAPVo2ScX9upFvdzOnA,11,6,1,6,0,1,0,4,0,6,16.6667
puYlIbiVMciwloeax33XCw,0,18,0,9,2,1,0,0,0,18,100
PV1pPcgyXx-cwGJ4k1Q8hA,3,17,0,7,0,2,3,0,0,17,5.55556
PV-735Qg7vDhl0z7hqkYxw,4,37,1,13,12,7,3,0,0,37,10.8108
pV7OlmjVex6_z9wZ782KVA,0,1,0,0,0,0,0,0,0,1,100
pVBunm5iQUjfUFzNBxZRfg,1,2,0,0,0,0,0,0,0,2,100
pVdKefSeWIODGnxm3LX7fg,0,11,0,2,0,0,0,0,0,11,100
PvFLGbetzgpjvcUZKSFpDg,0,7,1,6,1,1,0,0,0,7,0
pvoaFS15VggJQF9GdGhE5w,0,9,1,2,1,1,0,0,0,9,100
pvsIDnBNLAK-Sscti4lYyA,0,2,1,0,0,0,0,0,0,2,100
pVX6rSHl5eMfFTy0fOv7sA,0,5,0,1,1,1,0,0,0,5,100
pVXARmZ1vktgoPlbM_ggKQ,0,5,0,0,0,0,0,0,0,5,0
pw-5lpEE17DI3ZX9WemSeQ,0,5,0,1,0,0,0,0,0,5,100
PW8DGiCBfB574B6n8Y5k1Q,11,16,2,31,13,9,7,4,2,16,18.75
pW9LvtC-hZ0PRAOUn7aZ2A,398,1463,834,4207,2203,1219,642,30,71,1463,5.03744
PwD2kS9lST4m3q6WmCtqsQ,0,29,9,25,5,5,1,2,1,29,3.33333
pWKHkkcDOvt7u1roZp8tGQ,8,14,1,17,7,8,1,0,0,14,18.75
pWkU6ZSwMQFrmUxHWTyK_g,0,4,0,1,1,0,0,0,0,4,100
pWN3uFiwwQv78iolVPCpPw,0,2,0,1,0,0,0,0,0,2,0
PWxlrnOv1egbu1-BecM2AQ,0,10,0,1,0,0,0,0,0,10,10
pwyD9mfaxhY_jVW-3uGapQ,1,6,0,1,0,0,0,0,0,6,100
pwzglYJKbDlD-Wn9vRIABQ,0,3,0,1,0,0,0,0,0,3,100
pWzhV3rtKFNOKST1eOvUcA,0,8,0,1,0,0,0,0,0,8,100
px1BeEbZLN7DMKOQd0HRRw,0,1,0,1,0,0,0,0,0,1,0
pXdVGkbfZBiCCGrDB0Hivg,0,1,0,0,0,0,0,0,0,1,100
pXw7-EndMk5ZFEnsdAZqpQ,0,4,0,0,0,0,0,0,0,4,100
py26Vbbkzrc-m59Rc-kvgA,24,15,1,6,1,2,3,145,1,15,13.3333
pyIB0dA1R1bGYaRcfWVWCw,0,2,0,3,0,3,0,0,0,2,100
PyiI9ZJP_tJBypumvYKXcg,7,136,34,87,31,17,2,0,3,136,16.7883
pYq64FkZzsc5G58_H67lHA,0,1,0,0,0,0,0,0,0,1,100
pyQiNROD9HVC7OY26c3yog,33,44,0,22,8,4,3,53,1,44,2.17391
pYRTaIvwjxUGXvicNl4r2w,0,1,0,0,0,0,0,0,0,1,100
pYt_aJUTmXn8bcPtn9cMJA,3,1,0,1,1,1,0,0,0,1,100
pYTdOlJ6F03z_NGS1Ng1fw,0,2,0,0,0,0,0,0,0,2,100
PYtfqXbsNBsDYYpCHUPKxw,6,8,0,11,4,1,0,0,0,8,0
PyUaQdFwsvE-voQmK6r77w,0,4,0,0,0,0,0,0,0,4,0
pYykV6k8oJA0grjCJ0J32Q,2,67,11,22,8,6,1,0,0,67,98.5075
q_fvZR4aFVv38-vztgrbCA,0,30,1,4,1,1,0,0,0,30,100
q0ATJ6PagJtvT2wOMx7oww,0,3,0,3,0,2,0,0,0,3,100
q0bM4alSsvXXro_eiU-w6g,0,16,0,1,0,0,0,0,0,16,100
Q0uzu_RQVClaOYhmSmE-6A,1,2,0,1,0,0,0,0,0,2,0
q17vYupYlc-Yy1EoFyaZUQ,9,2,0,3,0,0,0,0,0,2,0
q1Ti5EUneq8A41pEEy_WHw,0,45,0,12,7,7,0,0,1,45,91.3044
q2e97CsmhZ0KMghJ0YHT7Q,0,1,0,0,0,0,0,0,0,1,100
q2U7UweTsCjvaCrhg21rEA,0,2,0,0,0,0,0,0,0,2,100
q2XEO21slYJEVdRREW6Edw,13,4,0,1,0,0,0,0,0,4,0
q3mSnzyS4K6b-O48E64LBQ,0,2,0,0,0,0,0,0,0,2,100
q3z21xqoxvQyJIcKCF1t6Q,0,4,0,1,1,2,1,0,0,4,100
q44EOL83v53UhnSg0Hc_gw,2,6,0,11,1,1,1,0,0,6,16.6667
Q4NAFP12NkUXPxpV4GMkXQ,0,6,1,0,0,0,0,0,0,6,16.6667
q4yBaZwydhPCUeTxZktbvA,0,3,0,0,0,0,0,0,0,3,0
q4ZoTpzGOt5e6u19VK78PQ,1,2,0,1,1,0,0,0,0,2,100
q5e2dmKFaehM2WhekNPRpQ,4,5,0,0,1,0,0,0,0,5,100
q5YHH0ywPF6gNnF0Gh5oiw,0,2,0,0,0,0,0,0,0,2,100
q6TvyzBC4jijICdrtxsZWQ,6,16,0,10,4,3,5,1,1,16,8.33333
q7sVKm9BhkW2yKF_nW7PRw,0,2,0,3,1,2,0,0,0,2,100
Q8jEKM0eKCeotbhHSpAYCg,3,8,1,10,4,4,0,0,0,8,11.1111
q8wRaWZz9JoARQ3s4MqtGw,0,1,0,3,0,0,0,0,0,1,100
q9P0I7nkOogt8hLcicegPQ,3,2,0,0,0,0,0,0,0,2,0
qaJq2qAsKo-h-_3FcmBMHw,0,1,0,0,0,0,0,0,0,1,0
qAWGiUXtlA_ddhuVV5KowA,0,22,1,12,6,5,1,0,0,22,100
QbcI5G8Qj2X5jV-ncrHnww,17,64,1,57,27,26,24,0,3,64,7.24638
qbcmidNHfYl6keYSXQNlCw,22,10,1,38,10,11,3,0,0,10,100
qbi_xJNQL6HPH0HPliAuYg,0,2,1,0,0,0,0,0,0,2,100
QbohjFWIBAJXiKKpugBeGQ,0,79,10,16,8,9,5,0,0,79,15.1899
qCfazh_kPaOzjB1v81gWlA,13,12,1,29,23,19,7,0,2,12,16.6667
qcj2TptCfoNN6cCwvLCXUQ,0,1,0,0,0,0,0,0,0,1,100
qCK-4npViDngRaWYzhT1IQ,0,9,2,2,0,0,0,0,0,9,100
qcqasn0_wO3yyVA8Bct5iA,0,1,0,0,0,0,0,0,0,1,100
qCQBCdAiyClcuJ5YHj2Fzg,0,6,0,2,1,1,0,0,0,6,100
qCqSvF70LtTB4-yiO3m__w,0,4,0,3,0,0,0,0,0,4,100
qcW4ZHqPe6Wn8mqdUQ30pQ,0,4,1,9,3,1,1,0,0,4,100
qdh_5VELmugyVT4u6bRx7Q,1,12,0,7,0,6,0,0,0,12,100
qdkbLc5-5acg_eHb9twDQQ,0,1,0,0,0,0,0,0,0,1,100
qDtWxrBfLRFBuKUHTeiKCg,0,2,0,0,0,0,0,0,0,2,100
q-dZo8HafVOxk9RLcEMpTg,0,1,0,0,0,0,0,0,0,1,100
qE72v2D1CVS5LqCutUYlGw,0,4,0,0,1,2,0,0,0,4,100
QEAh1hCxSbktBmBfYQhDVQ,0,2,0,3,0,0,0,0,0,2,0
qEue-T-RcYRNCKnDMsPBZA,9,23,1,18,6,2,2,5,0,23,0
qExR8NN0q7PZBQpNOL_VZw,180,426,46,1402,1309,975,456,17,27,426,17.8241
qeZqRaoY7sNk4Q7PGahnAw,0,1,0,1,0,0,0,0,0,1,100
qf3H4kObP3QiBx_SGehPJg,0,72,1,8,2,8,0,0,0,72,18.0556
qfIEEM_hZzquVeqocKMObg,55,23,3,16,5,2,1,83,0,23,17.3913
qFks-yV0xd3KWk7_Tb4SyQ,0,3,1,15,2,0,0,0,0,3,100
qfMxo4YkixsZkPLSvenSqA,0,5,0,0,0,0,0,0,0,5,100
qg4cHKMdPkkAo2Pdmy9fGA,2,7,0,1,1,0,2,1,0,7,100
qG766pyw8htSTd0Eua1F7A,0,2,0,0,0,0,0,0,0,2,100
qGEyFfvqY7LFp0kio4GyPQ,55,136,17,298,188,207,77,2,5,136,13.6691
qgvH-vevGAOigbTRIW02ig,10,4,0,6,3,2,4,6,0,4,0
q-GXgXUwHAzFX01lwnPbfA,0,9,0,6,2,0,0,0,0,9,100
Qh8yKWAvIP4V4K8ZPfHA,15,161,21,80,56,32,50,20,2,161,1.16959
QhAbGPdV8qXBb_XhdLJFPw,3,6,0,4,1,0,1,0,0,6,16.6667
qHCub53Ei_GyTHpmml73Fg,0,5,0,6,3,2,0,0,0,5,100
qHGrGxh1q4piNS70-2EiyA,0,1,0,0,0,0,0,0,0,1,100
qiAv8O3oE-cRPquLoRW14A,0,2,0,2,1,0,0,0,0,2,100
qIccpERWrdBG-FDS_5SlqA,15,69,7,58,10,2,6,4,2,69,14.2857
qIgMaTNeNYPMQEDmUuOK0A,3,129,28,274,130,167,12,1,1,129,10
qiPMo907odeeE6ryD2-4ww,32,122,9,82,32,32,58,0,0,122,14.7541
qirr5AreUNFWCLEbkNZryQ,0,1,0,0,0,0,0,0,0,1,100
qiW16ST7i-03TW5WrvN0Rg,0,4,0,2,0,0,0,0,0,4,100
qiWIT61otpR5x16X5cNmxA,0,11,1,2,4,0,0,0,0,11,100
qIy__J5fy_Otvfw-xlvenw,16,39,6,19,4,4,1,3,0,39,2.5
QiYj1SYZJRgvL4557NH8eg,27,2,0,0,0,0,0,0,0,2,0
qiZT51QnZKloeJHKgerUig,0,3,0,5,1,0,0,0,0,3,100
qj_O1-rrUVDPPejB6eETvQ,0,1,0,0,0,0,0,0,0,1,100
qj6o4gX2Tu3SSEJeitaQEg,0,2,0,0,0,0,0,0,0,2,100
qJfW5-Z890LfBV62xDqzUQ,1,20,2,6,1,0,0,0,0,20,9.52381
qjiHhm5GRfbAsFCjlc1bjQ,0,2,0,0,0,0,0,0,0,2,100
qjnOKQTD5elgm58YGWYa9A,0,5,0,1,0,0,0,0,0,5,100
qjQODWDoowtJbUstRkynrw,0,6,1,3,0,0,0,0,0,6,100
qJV4DlhSU47zrjTaeWUnhg,0,12,0,0,0,0,0,0,0,12,100
qK_PhVpG8RpKJflX_QN1mw,0,5,0,0,0,0,0,0,0,5,100
QK7lc17JrzhKq2tkaRd3_A,0,9,1,0,1,0,1,0,0,9,11.1111
qKF-OwPxog4HdFuPlydllg,0,3,0,2,0,0,0,0,0,3,100
QkK6ossrWz4n5sKXo05ZFQ,0,14,0,7,4,2,0,0,0,14,9.09091
QLe7HPMV2IB2UZAl1AzcDg,2,4,2,3,1,0,0,0,0,4,0
qlGgHX-ODtXhqacSjqAl6w,0,1,0,1,0,1,0,0,0,1,100
qLgZTTg3Oz0-h4o071X8CA,0,4,1,1,0,1,0,0,0,4,100
qlU2uagTkWi8jRg1Xj-CTA,1,10,0,1,2,1,0,0,0,10,100
QlwILslepcnd8ruuw9Djw,0,6,0,10,8,6,0,0,0,6,16.6667
qm5cnHe5aiWGX54lC2ufEQ,0,4,0,0,0,0,0,0,0,4,100
qMA9myxJP_pocPlQWNgJkw,0,1,0,0,0,0,0,1,0,1,0
QmnZf9MAFY8XrGudb7sEuA,38,53,2,32,5,8,4,9,1,53,14.5455
qMX6hGSI_TV_9d5nCt0GLg,0,1,0,1,0,0,1,0,0,1,100
qnbh2dQj-RaICIk-nr-B_A,40,222,128,654,482,904,144,0,9,222,2.22222
qnem2PqbDCmKNcaFJJVMyg,2,32,0,15,3,13,6,0,0,32,100
qNEM75Zhk86NgNaH5TnB0g,0,23,0,15,3,11,0,0,0,23,100
qNl0SMcF-HMTwp19jJa2dg,0,8,1,3,0,0,0,0,0,8,100
QNqU6eeHw4t2q3b1f0b4g,0,24,4,34,5,5,5,0,0,24,16.6667
Qo1KTKeQaTKqciIya3K5Hw,19,25,6,41,10,10,3,0,2,25,8
q-oBtPN7ruPyEzIBmXG3Tg,1,1,0,3,0,0,1,0,0,1,100
QOGmUpLcOKAoes---oS6qg,4,45,3,12,7,1,1,2,1,45,15.2174
qP6W2CUPXTsnyELu6DI6dg,0,1,0,1,0,0,0,0,0,1,100
qPgJ5sMmocWZcIGkKjFtdw,0,1,0,0,0,0,0,0,0,1,0
qpl5B4-rxARA8jOZaXm2Xg,0,7,0,3,2,1,0,0,0,7,100
qpVfg-_JeZWYaNEdo9TMYg,0,8,0,0,0,0,0,0,0,8,100
qQEj5Jag5ZMv56ddcAIhNw,0,2,0,0,0,0,0,0,0,2,100
qQeoNB826xFnMrjOhbTNw,32,1,0,0,0,0,0,0,1,1,0
qQv94t5uDS77gZFvQfEZaA,0,2,0,0,0,0,0,0,0,2,100
QR8XFFHYU-X0epXOrDbrXw,94,490,35,584,331,310,198,82,10,490,6.79612
QRBXDw-eY5IWjFVY8nTQtA,34,323,81,359,133,100,43,37,3,323,16.0991
qrCPMstoxQZbL5K8-92vFQ,0,4,0,0,0,0,0,0,0,4,100
qrJltg_3NK91bPspzo8RAQ,21,5,1,1,0,0,2,0,1,5,0
qrrVbOHdI4PH6ZECdjjRUA,0,9,0,5,7,0,0,0,0,9,100
qSJ5WjpVqxRtTrYYpl4jHQ,0,5,0,0,0,0,0,0,0,5,100
qSn5O2lYuXb9es5EINbp7Q,0,7,0,0,0,0,0,0,0,7,100
qsQ2srQvPaTlcL9O7wBquw,2,24,0,19,4,0,4,0,0,24,100
qtA7Ps11hUdEsorVxJ1bpQ,0,5,0,0,0,0,0,0,0,5,100
qTgIkus3qmWxYiWaLOWsRw,1,3,0,1,0,0,0,0,1,3,100
qTHnZI9QNRgzHr5RP_v8qQ,0,8,0,0,0,2,0,0,0,8,100
qTNc1ErwuKUlTEGiDGu87A,13,1,0,0,0,0,0,0,0,1,100
qtpGVTsIzp7rrHcVBqbPew,0,2,0,0,0,0,0,0,0,2,100
qTRuqhoIAdTLuYGhIwHr_A,0,6,0,0,0,0,0,0,0,6,16.6667
qUQmwYUB3rXF1QF9iyvJ6g,80,87,3,226,123,69,69,75,7,87,15.7303
qv_P0f6rFywNypSolqT7rw,3,5,0,5,3,1,1,0,0,5,0
qVkiOfhP-UdFFJgbP5gohw,2,48,4,16,5,4,2,0,0,48,8.33333
qVzmVE1eFDAzEg94F7H5nA,0,7,0,1,1,0,0,0,0,7,100
